Value,GROUPVEG,EVT_PHYS,CHANGE
7663,Riparian,Riparian,2
7664,Hardwood,Agricultural,4
7665,Hardwood,Developed,5
7666,Riparian,Exotic Herbaceous,3
7667,Hardwood,Developed,5
7668,Hardwood,Exotic Tree-Shrub,3
7669,Riparian,Agricultural,4
7670,Hardwood,Riparian,2
7671,Riparian,Riparian,2
7672,Riparian,Riparian,1
7673,Riparian,Exotic Herbaceous,3
7674,Riparian,Hardwood,2
7675,Riparian,Hardwood,2
7676,Riparian,Hardwood,2
7677,Hardwood,Riparian,2
7678,Hardwood,Hardwood,2
7679,Riparian,Hardwood,1
7680,Hardwood,Riparian,2
7681,Riparian,Exotic Tree-Shrub,3
7682,Riparian,Riparian,2
7683,Hardwood,Riparian,1
7684,Riparian,Riparian,2
7685,Riparian,Hardwood,1
7686,Riparian,Riparian,2
7687,Hardwood,Riparian,1
7688,Riparian,Developed-Low Intensity,5
7689,Riparian,Conifer-Hardwood,2
7690,Riparian,Developed,5
7691,Riparian,Hardwood,2
7692,Riparian,Riparian,2
7693,Hardwood,Developed,5
7694,Riparian,Riparian,2
7695,Riparian,Riparian,1
7696,Hardwood,Agricultural,4
7697,Riparian,Developed-Roads,5
7698,Riparian,Riparian,2
7699,Riparian,Riparian,1
7700,Riparian,Agricultural,4
7701,Riparian,Hardwood,2
7702,Hardwood,Developed,5
7703,Riparian,Exotic Herbaceous,3
7704,Hardwood,Developed,5
7705,Riparian,Developed,5
7706,Riparian,Agricultural,4
7707,Riparian,Riparian,2
7708,Riparian,Riparian,1
7709,Riparian,Agricultural,4
7710,Riparian,Riparian,2
7711,Hardwood,Developed-High Intensity,5
7712,Riparian,Developed,5
7713,Riparian,Agricultural,4
7714,Hardwood,Agricultural,4
7715,Riparian,Agricultural,4
7716,Hardwood,Hardwood,2
7717,Hardwood,Riparian,1
7718,Riparian,Conifer,2
7719,Riparian,Riparian,2
7720,Hardwood,Riparian,1
7721,Hardwood,Developed,5
7722,Hardwood,Agricultural,4
7723,Riparian,Developed,5
7724,Riparian,Riparian,2
7725,Riparian,Agricultural,4
7726,Riparian,Developed,5
7727,Riparian,Agricultural,4
7728,Hardwood,Riparian,2
7729,Riparian,Developed-Low Intensity,5
7730,Riparian,Exotic Tree-Shrub,3
7731,Hardwood,Agricultural,4
7732,Hardwood,Developed-Roads,5
7733,Riparian,Riparian,2
7734,Riparian,Hardwood,1
7735,Riparian,Riparian,2
7736,Hardwood,Developed-Low Intensity,5
7737,Hardwood,Developed-Medium Intensity,5
7738,Hardwood,Agricultural,4
7739,Hardwood,Agricultural,4
7740,Hardwood,Conifer-Hardwood,2
7741,Hardwood,Agricultural,4
7742,Hardwood,Developed-Roads,5
7743,Hardwood,Hardwood,2
7744,Hardwood,Conifer-Hardwood,1
7745,Hardwood,Hardwood,2
7746,Hardwood,Riparian,1
7747,Hardwood,Hardwood,2
7748,Hardwood,Hardwood,1
7749,Hardwood,Developed,5
7750,Hardwood,Developed,5
7751,Hardwood,Developed,5
7752,Hardwood,Developed,5
7753,Hardwood,Exotic Herbaceous,3
7754,Hardwood,Exotic Herbaceous,3
7755,Hardwood,Agricultural,4
7756,Hardwood,Hardwood,2
7757,Riparian,Agricultural,4
7758,Hardwood,Developed-High Intensity,5
7759,Hardwood,Hardwood,2
7760,Hardwood,Developed-Low Intensity,5
7761,Hardwood,Developed-Medium Intensity,5
7762,Hardwood,Agricultural,4
7763,Riparian,Developed-High Intensity,5
7764,Riparian,Developed,5
7765,Hardwood,Agricultural,4
7766,Riparian,Riparian,2
7767,Riparian,Agricultural,4
7768,Hardwood,Riparian,2
7769,Hardwood,Developed,5
7770,Hardwood,Developed,5
7771,Hardwood,Hardwood,2
7772,Hardwood,Grassland,1
7773,Riparian,Developed-Medium Intensity,5
7774,Hardwood,Hardwood,2
7775,Hardwood,Developed,5
7776,Riparian,Grassland,2
7777,Grassland,Hardwood,2
7778,Grassland,Developed,5
7779,Hardwood,Conifer,2
7780,Hardwood,Developed,5
7781,Hardwood,Exotic Tree-Shrub,3
7782,Hardwood,Grassland,2
7783,Hardwood,Developed,5
7784,Riparian,Riparian,2
7785,Grassland,Hardwood,1
7786,Hardwood,Developed,5
7787,Hardwood,Agricultural,4
7788,Hardwood,Developed,5
7789,Hardwood,Developed,5
7790,Hardwood-Conifer,Riparian,2
7791,Riparian,Hardwood,2
7792,Hardwood,Agricultural,4
7793,Riparian,Hardwood,2
7794,Hardwood,Riparian,2
7795,Hardwood,Agricultural,4
7796,Hardwood,Hardwood,2
7797,Hardwood,Hardwood,1
7798,Riparian,Grassland,1
7799,Hardwood,Riparian,2
7800,Riparian,Riparian,2
7801,Hardwood,Developed,5
7802,Hardwood,Grassland,2
7803,Riparian,Developed,5
7804,Riparian,Hardwood,2
7805,Hardwood,Agricultural,4
7806,Hardwood,Developed,5
7807,Hardwood,Agricultural,4
7808,Hardwood,Agricultural,4
7809,Hardwood,Conifer,2
7810,Hardwood,Agricultural,4
7811,Riparian,Developed-Low Intensity,5
7812,Riparian,Developed-Roads,5
7813,Hardwood,Exotic Tree-Shrub,3
7814,Hardwood,Riparian,2
7815,Hardwood,Hardwood,2
7816,Riparian,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
7817,Hardwood,Agricultural,4
7818,Riparian,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
7819,Hardwood,Developed,5
7820,Hardwood,Developed,5
7821,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
7822,Riparian,Riparian,2
7823,Hardwood,Riparian,1
7824,Riparian,Riparian,2
7825,Hardwood,Riparian,1
7826,Hardwood,Grassland,2
7827,Riparian,Riparian,2
7828,Hardwood,Riparian,1
7829,Hardwood,Riparian,2
7830,Hardwood,Riparian,2
7831,Riparian,Developed,5
7832,Hardwood,Developed,5
7833,Riparian,Developed,5
7834,Riparian,Conifer,2
7835,Hardwood,Riparian,2
7836,Hardwood,Developed,5
7837,Hardwood,Developed,5
7838,Riparian,Developed,5
7839,Riparian,Agricultural,4
7840,Hardwood,Riparian,2
7841,Hardwood,Developed,5
7842,Hardwood,Riparian,2
7843,Hardwood,Developed,5
7844,Riparian,Developed,5
7845,Riparian,Developed,5
7846,Riparian,Developed,5
7847,Hardwood,Riparian,2
7848,Hardwood,Conifer,2
7849,Hardwood,Developed,5
7850,Riparian,Hardwood,2
7851,Riparian,Developed-High Intensity,5
7852,Riparian,Developed,5
7853,Riparian,Developed,5
7854,Grassland,Riparian,2
7855,Riparian,Developed,5
7856,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
7857,Hardwood,Hardwood,2
7858,Grassland,Riparian,1
7859,Hardwood,Riparian,2
7860,Hardwood,Developed,5
7861,Grassland,Conifer-Hardwood,2
7862,Grassland,Agricultural,4
7863,Riparian,Developed-Medium Intensity,5
7864,Riparian,Developed,5
7865,Grassland,Exotic Herbaceous,3
7866,Riparian,Developed-Roads,5
7867,Riparian,Agricultural,4
7868,Hardwood,Developed-Roads,5
7869,Riparian,Hardwood,2
7870,Hardwood,Agricultural,4
7871,Hardwood,Hardwood,2
7872,Hardwood,Hardwood,1
7873,Riparian,Conifer-Hardwood,1
7874,Riparian,Riparian,2
7875,Hardwood,Conifer-Hardwood,1
7876,Hardwood,Riparian,2
7877,Riparian,Riparian,2
7878,Hardwood,Riparian,1
7879,Hardwood,Riparian,2
7880,Riparian,Riparian,2
7881,Hardwood,Grassland,1
7882,Riparian,Riparian,2
7883,Hardwood,Developed-High Intensity,5
7884,Hardwood,Riparian,2
7885,Riparian,Riparian,2
7886,Hardwood,Riparian,1
7887,Hardwood,Riparian,2
7888,Hardwood,Riparian,2
7889,Grassland,Agricultural,4
7890,Riparian,Hardwood,2
7891,Riparian,Developed-High Intensity,5
7892,Grassland,Hardwood,2
7893,Hardwood,Agricultural,4
7894,Riparian,Riparian,2
7895,Hardwood,Riparian,1
7896,Grassland,Riparian,2
7897,Hardwood,Riparian,2
7898,Hardwood,Hardwood,2
7899,Hardwood,Riparian,1
7900,Hardwood,Grassland,2
7901,Hardwood,Grassland,2
7902,Riparian,Agricultural,4
7903,Hardwood,Agricultural,4
7904,Riparian,Conifer,2
7905,Hardwood,Agricultural,4
7906,Riparian,Developed,5
7907,Hardwood,Grassland,2
7908,Riparian,Riparian,2
7909,Hardwood,Developed,5
7910,Hardwood,Conifer,2
7911,Riparian,Riparian,2
7912,Riparian,Developed,5
7913,Riparian,Agricultural,4
7914,Riparian,Conifer,2
7915,Riparian,Developed,5
7916,Riparian,Riparian,2
7917,Hardwood,Developed,5
7918,Grassland,Developed-Low Intensity,5
7919,Grassland,Developed,5
7920,Grassland,Developed,5
7921,Riparian,Hardwood,2
7922,Grassland,Developed,5
7923,Grassland,Developed,5
7924,Grassland,Developed-Medium Intensity,5
7925,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
7926,Grassland,Hardwood,2
7927,Riparian,Developed,5
7928,Riparian,Riparian,2
7929,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
7930,Riparian,Grassland,2
7931,Riparian,Grassland,2
7932,Riparian,Riparian,2
7933,Riparian,Riparian,1
7934,Riparian,Grassland,1
7935,Riparian,Agricultural,4
7936,Riparian,Developed,5
7937,Hardwood,Agricultural,4
7938,Hardwood,Exotic Herbaceous,3
7939,Hardwood,Exotic Tree-Shrub,3
7940,Hardwood,Agricultural,4
7941,Hardwood,Hardwood,2
7942,Riparian,Hardwood,1
7943,Hardwood,Exotic Tree-Shrub,3
7944,Hardwood,Hardwood,2
7945,Riparian,Conifer-Hardwood,1
7946,Grassland,Developed,5
7947,Hardwood,Exotic Herbaceous,3
7948,Riparian,Developed,5
7949,Hardwood,Conifer-Hardwood,2
7950,Riparian,Developed,5
7951,Hardwood,Riparian,2
7952,Hardwood,Developed-Medium Intensity,5
7953,Riparian,Exotic Tree-Shrub,3
7954,Hardwood,Riparian,2
7955,Hardwood,Developed-Low Intensity,5
7956,Hardwood,Agricultural,4
7957,Riparian,Developed,5
7958,Riparian,Developed,5
7959,Riparian,Riparian,2
7960,Hardwood,Riparian,1
7961,Hardwood,Developed,5
7962,Hardwood,Developed-Medium Intensity,5
7963,Hardwood,Grassland,2
7964,Grassland,Agricultural,4
7965,Grassland,Agricultural,4
7966,Hardwood,Riparian,2
7967,Grassland,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
7968,Riparian,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
7969,Hardwood,Riparian,2
7970,Riparian,Grassland,2
7971,Hardwood,Riparian,2
7972,Hardwood,Agricultural,4
7973,Riparian,Riparian,2
7974,Hardwood,Developed,5
7975,Riparian,Hardwood,2
7976,Riparian,Developed,5
7977,Riparian,Conifer,2
7978,Riparian,Conifer,2
7979,Grassland,Riparian,2
7980,Riparian,Riparian,2
7981,Riparian,Developed,5
7982,Riparian,Developed,5
7983,Riparian,Developed,5
7984,Grassland,Exotic Tree-Shrub,3
7985,Riparian,Conifer,2
7986,Hardwood,Developed,5
7987,Hardwood,Riparian,2
7988,Hardwood,Developed,5
7989,Riparian,Developed,5
7990,Hardwood,Hardwood,2
7991,Riparian,Hardwood,1
7992,Riparian,Developed,5
7993,Riparian,Developed,5
7994,Hardwood,Riparian,2
7995,Riparian,Conifer,2
7996,Riparian,Agricultural,4
7997,Hardwood,Developed-High Intensity,5
7998,Riparian,Riparian,2
7999,Hardwood,Hardwood,1
8000,Hardwood,Riparian,1
8001,Riparian,Developed,5
8002,Riparian,Grassland,2
8004,Riparian,Developed,5
8005,Riparian,Developed,5
8006,Riparian,Agricultural,4
8007,Grassland,Grassland,2
8008,Grassland,Agricultural,4
8009,Grassland,Riparian,2
8010,Grassland,Riparian,2
8011,Grassland,Grassland,2
8012,Riparian,Developed,5
8013,Riparian,Riparian,2
8014,Hardwood,Developed-Low Intensity,5
8015,Hardwood,Riparian,2
8016,Riparian,Riparian,2
8017,Hardwood,Riparian,1
8018,Riparian,Riparian,2
8019,Hardwood,Agricultural,4
8020,Riparian,Conifer,2
8021,Riparian,Grassland,2
8022,Riparian,Riparian,2
8023,Riparian,Grassland,1
8024,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
8025,Riparian,Agricultural,4
8026,Riparian,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
8027,Hardwood,Developed,5
8028,Hardwood,Developed,5
8029,Riparian,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
8030,Hardwood,Agricultural,4
8031,Hardwood,Riparian,2
8032,Hardwood,Riparian,2
8033,Riparian,Riparian,2
8034,Hardwood,Developed,5
8035,Hardwood,Conifer,2
8036,Riparian,Agricultural,4
8037,Hardwood,Conifer,2
8038,Hardwood,Developed,5
8039,Hardwood,Riparian,2
8040,Hardwood,Riparian,2
8041,Hardwood,Developed,5
8042,Riparian,Grassland,2
8043,Riparian,Riparian,2
8044,Hardwood,Riparian,1
8045,Riparian,Riparian,2
8046,Hardwood,Developed,5
8047,Hardwood,Developed-High Intensity,5
8048,Hardwood,Developed,5
8049,Riparian,Developed,5
8050,Hardwood,Riparian,2
8051,Riparian,Riparian,2
8052,Hardwood,Riparian,1
8053,Hardwood,Agricultural,4
8054,Hardwood,Developed-Roads,5
8055,Riparian,Developed,5
8056,Hardwood,Riparian,2
8057,Riparian,Riparian,2
8058,Hardwood,Hardwood,1
8059,Hardwood,Riparian,1
8060,Hardwood,Developed,5
8061,Hardwood,Developed,5
8062,Hardwood,Developed,5
8063,Riparian,Agricultural,4
8064,Hardwood,Developed,5
8065,Hardwood,Agricultural,4
8066,Hardwood,Riparian,2
8067,Hardwood,Riparian,2
8068,Hardwood,Riparian,2
8069,Hardwood,Riparian,2
8070,Riparian,Riparian,2
8071,Hardwood,Riparian,1
8072,Hardwood,Riparian,2
8073,Hardwood,Riparian,2
8074,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
8075,Hardwood,Riparian,2
8076,Hardwood,Agricultural,4
8077,Hardwood,Riparian,2
8078,Hardwood,Riparian,2
8079,Hardwood,Riparian,2
8080,Hardwood,Riparian,2
8081,Hardwood,Riparian,2
8082,Hardwood,Developed,5
8083,Hardwood,Agricultural,4
8084,Riparian,Agricultural,4
8085,Riparian,Riparian,2
8086,Riparian,Hardwood,1
8087,Hardwood,Developed,5
8088,Hardwood,Riparian,2
8089,Riparian,Agricultural,4
8090,Grassland,Riparian,2
8091,Riparian,Grassland,2
8092,Hardwood,Developed,5
8093,Hardwood,Hardwood,2
8094,Riparian,Riparian,1
8095,Hardwood,Agricultural,4
8096,Hardwood,Riparian,2
8097,Hardwood,Developed-High Intensity,5
8098,Riparian,Conifer,2
8099,Hardwood,Agricultural,4
8100,Riparian,Riparian,2
8101,Hardwood,Developed,5
8102,Riparian,Developed,5
8103,Hardwood,Riparian,2
8104,Hardwood,Riparian,2
8105,Hardwood,Agricultural,4
8106,Hardwood,Conifer,2
8107,Riparian,Conifer,2
8108,Hardwood,Agricultural,4
8109,Riparian,Agricultural,4
8110,Hardwood,Riparian,2
8111,Hardwood,Conifer,2
8112,Hardwood,Developed,5
8113,Hardwood,Grassland,2
8114,Hardwood,Riparian,2
8115,Hardwood,Developed,5
8116,Hardwood,Developed,5
8117,Riparian,Developed,5
8118,Hardwood,Developed,5
8119,Riparian,Agricultural,4
8120,Hardwood,Riparian,2
8121,Hardwood,Hardwood,2
8122,Riparian,Hardwood,1
8123,Riparian,Hardwood,2
8124,Hardwood,Agricultural,4
8125,Hardwood,Agricultural,4
8126,Riparian,Riparian,2
8127,Riparian,Developed,5
8128,Riparian,Developed,5
8129,Riparian,Developed,5
8130,Hardwood,Developed,5
8131,Hardwood,Developed,5
8132,Riparian,Developed-Low Intensity,5
8133,Riparian,Developed-Medium Intensity,5
8134,Riparian,Riparian,2
8135,Hardwood,Agricultural,4
8136,Hardwood,Conifer,2
8137,Hardwood,Riparian,2
8138,Hardwood,Grassland,2
8139,Hardwood,Developed,5
8140,Hardwood,Agricultural,4
8141,Hardwood,Riparian,2
8142,Hardwood,Riparian,2
8143,Hardwood,Riparian,2
8144,Riparian,Agricultural,4
8145,Hardwood,Agricultural,4
8146,Hardwood,Agricultural,4
8147,Hardwood,Agricultural,4
8148,Hardwood,Agricultural,4
8149,Riparian,Agricultural,4
8150,Riparian,Developed,5
8151,Hardwood,Developed,5
8152,Riparian,Developed,5
8153,Riparian,Developed,5
8154,Riparian,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
8155,Riparian,Riparian,2
8156,Riparian,Hardwood,1
8157,Riparian,Agricultural,4
8158,Hardwood,Hardwood,2
8159,Riparian,Agricultural,4
8160,Hardwood,Developed,5
8161,Riparian,Developed-High Intensity,5
8162,Hardwood,Riparian,2
8163,Grassland,Grassland,2
8164,Hardwood,Grassland,1
8165,Hardwood,Grassland,2
8166,Riparian,Hardwood,2
8167,Riparian,Grassland,2
8168,Riparian,Agricultural,4
8169,Riparian,Hardwood,2
8170,Grassland,Hardwood,2
8171,Riparian,Agricultural,4
8172,Grassland,Hardwood,2
8173,Grassland,Agricultural,4
8174,Grassland,Agricultural,4
8175,Hardwood,Grassland,2
8176,Hardwood,Hardwood,2
8177,Riparian,Agricultural,4
8178,Hardwood,Agricultural,4
8179,Hardwood,Riparian,2
8180,Hardwood,Riparian,2
8181,Riparian,Riparian,2
8182,Hardwood,Conifer,1
8183,Riparian,Grassland,2
8184,Hardwood,Riparian,2
8185,Hardwood,Developed,5
8186,Grassland,Riparian,2
8187,Grassland,Hardwood,2
8188,Grassland,Exotic Herbaceous,3
8189,Grassland,Conifer-Hardwood,2
8190,Grassland,Riparian,2
8191,Grassland,Hardwood,2
8192,Grassland,Developed-Low Intensity,5
8193,Grassland,Developed,5
8194,Grassland,Riparian,2
8195,Grassland,Developed-Roads,5
8196,Hardwood,Grassland,2
8197,Grassland,Hardwood,2
8198,Grassland,Developed,5
8199,Grassland,Developed,5
8200,Grassland,Developed,5
8201,Grassland,Developed-Medium Intensity,5
8202,Grassland,Developed,5
8203,Grassland,Developed,5
8204,Grassland,Developed,5
8205,Grassland,Conifer,2
8206,Riparian,Riparian,2
8207,Grassland,Developed,5
8208,Grassland,Agricultural,4
8209,Grassland,Agricultural,4
8210,Hardwood,Riparian,2
8211,Grassland,Exotic Tree-Shrub,3
8212,Grassland,Developed,5
8213,Grassland,Agricultural,4
8214,Grassland,Developed-High Intensity,5
8215,Hardwood,Riparian,2
8216,Grassland,Riparian,2
8217,Hardwood,Riparian,2
8218,Riparian,Agricultural,4
8219,Grassland,Agricultural,4
8220,Hardwood,Riparian,2
8221,Hardwood,Grassland,2
8222,Hardwood,Riparian,2
8223,Riparian,Hardwood,2
8224,Hardwood,Developed-Medium Intensity,5
8225,Hardwood,Grassland,2
8226,Hardwood,Hardwood,2
8227,Hardwood,Agricultural,4
8228,Hardwood,Agricultural,4
8229,Hardwood,Agricultural,4
8230,Hardwood,Agricultural,4
8231,Riparian,Agricultural,4
8232,Riparian,Agricultural,4
8233,Riparian,Agricultural,4
8234,Riparian,Riparian,2
8235,Hardwood,Hardwood,1
8236,Hardwood,Agricultural,4
8237,Riparian,Hardwood,2
8238,Hardwood,Conifer,2
8239,Hardwood,Hardwood,2
8240,Grassland,Riparian,1
8241,Riparian,Agricultural,4
8242,Hardwood,Agricultural,4
8243,Hardwood,Hardwood,2
8244,Riparian,Hardwood,1
8245,Riparian,Developed,5
8246,Riparian,Conifer,2
8247,Hardwood,Agricultural,4
8248,Hardwood,Developed,5
8249,Hardwood,Hardwood,2
8250,Hardwood,Agricultural,4
8251,Hardwood,Developed-Low Intensity,5
8252,Hardwood,Conifer-Hardwood,2
8253,Hardwood,Developed-Roads,5
8254,Hardwood,Developed,5
8255,Hardwood,Hardwood,2
8256,Hardwood,Developed,5
8257,Hardwood,Agricultural,4
8258,Hardwood,Agricultural,4
8259,Grassland,Developed,5
8260,Riparian,Hardwood,2
8261,Hardwood,Conifer-Hardwood,2
8262,Hardwood,Agricultural,4
8263,Riparian,Exotic Tree-Shrub,3
8264,Grassland,Grassland,2
8265,Hardwood,Agricultural,4
8266,Hardwood,Grassland,2
8267,Riparian,Developed,5
8268,Hardwood,Hardwood,2
8269,Hardwood,Riparian,1
8270,Hardwood,Conifer,2
8271,Hardwood,Developed,5
8272,Hardwood,Agricultural,4
8273,Hardwood,Agricultural,4
8274,Hardwood,Developed,5
8275,Hardwood,Developed-Medium Intensity,5
8276,Hardwood,Agricultural,4
8277,Hardwood,Developed,5
8278,Hardwood,Developed-Medium Intensity,5
8279,Hardwood,Hardwood,2
8280,Hardwood,Developed,5
8281,Hardwood,Agricultural,4
8282,Hardwood,Agricultural,4
8283,Hardwood,Agricultural,4
8284,Hardwood,Developed,5
8285,Hardwood,Conifer-Hardwood,2
8286,Hardwood,Agricultural,4
8287,Hardwood,Hardwood,2
8288,Hardwood,Hardwood,1
8289,Hardwood,Hardwood,1
8290,Riparian,Agricultural,4
8291,Hardwood,Hardwood,2
8292,Riparian,Agricultural,4
8293,Hardwood,Developed,5
8294,Hardwood,Agricultural,4
8295,Hardwood,Exotic Tree-Shrub,3
8296,Hardwood,Agricultural,4
8297,Riparian,Hardwood,2
8298,Hardwood,Agricultural,4
8299,Hardwood,Agricultural,4
8300,Hardwood,Riparian,2
8301,Hardwood,Exotic Herbaceous,3
8302,Hardwood,Riparian,2
8303,Riparian,Agricultural,4
8304,Hardwood,Hardwood,2
8305,Hardwood,Riparian,1
8306,Hardwood,Developed-Low Intensity,5
8307,Riparian,Developed,5
8308,Hardwood,Exotic Herbaceous,3
8309,Hardwood,Developed-Roads,5
8310,Hardwood,Agricultural,4
8311,Hardwood,Agricultural,4
8312,Hardwood,Agricultural,4
8313,Hardwood,Developed,5
8314,Riparian,Riparian,2
8315,Hardwood,Agricultural,4
8316,Riparian,Developed,5
8317,Riparian,Developed,5
8318,Hardwood,Agricultural,4
8319,Hardwood,Conifer,2
8320,Riparian,Riparian,2
8321,Riparian,Conifer,1
8322,Hardwood,Riparian,2
8323,Hardwood,Riparian,2
8324,Hardwood,Developed,5
8325,Hardwood,Developed,5
8326,Hardwood,Agricultural,4
8327,Hardwood,Riparian,2
8328,Hardwood,Riparian,2
8329,Hardwood,Riparian,2
8330,Hardwood,Riparian,2
8331,Riparian,Developed,5
8332,Hardwood,Riparian,2
8333,Hardwood,Riparian,2
8334,Grassland,Agricultural,4
8335,Riparian,Developed,5
8336,Hardwood,Riparian,2
8337,Hardwood,Riparian,2
8338,Hardwood,Developed,5
8339,Grassland,Riparian,2
8340,Hardwood,Agricultural,4
8341,Grassland,Riparian,2
8342,Grassland,Conifer-Hardwood,2
8343,Hardwood,Riparian,2
8344,Hardwood,Developed,5
8345,Riparian,Riparian,2
8346,Grassland,Agricultural,4
8347,Grassland,Developed,5
8348,Hardwood,Developed,5
8349,Hardwood,Riparian,2
8350,Riparian,Riparian,2
8351,Hardwood,Hardwood,1
8352,Hardwood,Hardwood,1
8353,Hardwood,Grassland,1
8354,Hardwood,Grassland,2
8355,Riparian,Grassland,2
8356,Hardwood,Conifer,2
8357,Hardwood,Grassland,2
8358,Riparian,Riparian,2
8359,Riparian,Grassland,1
8360,Hardwood,Hardwood,2
8361,Hardwood,Riparian,1
8362,Hardwood,Conifer,2
8363,Hardwood,Developed-High Intensity,5
8364,Riparian,Hardwood,2
8365,Hardwood,Developed,5
8366,Hardwood,Riparian,2
8367,Hardwood,Grassland,2
8368,Riparian,Riparian,2
8369,Grassland,Riparian,1
8370,Hardwood,Hardwood,2
8371,Hardwood,Conifer-Hardwood,1
8372,Riparian,Riparian,2
8373,Riparian,Riparian,1
8374,Hardwood,Developed,5
8375,Hardwood,Riparian,2
8376,Hardwood,Riparian,2
8377,Riparian,Riparian,2
8378,Riparian,Riparian,1
8379,Riparian,Riparian,1
8380,Riparian,Riparian,1
8381,Grassland,Riparian,1
8382,Hardwood,Riparian,2
8383,Grassland,Riparian,2
8384,Hardwood,Riparian,2
8385,Hardwood,Riparian,2
8386,Riparian,Riparian,2
8387,Hardwood,Riparian,1
8388,Hardwood,Developed,5
8389,Hardwood,Grassland,2
8390,Hardwood,Riparian,2
8391,Hardwood,Exotic Tree-Shrub,3
8392,Hardwood,Riparian,2
8393,Hardwood,Riparian,2
8394,Hardwood,Riparian,2
8395,Hardwood,Riparian,2
8396,Hardwood,Riparian,2
8397,Hardwood,Developed,5
8398,Hardwood,Agricultural,4
8399,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
8400,Hardwood,Agricultural,4
8401,Hardwood,Riparian,2
8402,Hardwood,Hardwood,2
8403,Hardwood,Agricultural,4
8404,Hardwood,Exotic Tree-Shrub,3
8405,Grassland,Riparian,2
8406,Riparian,Riparian,2
8407,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
8408,Hardwood,Grassland,2
8409,Riparian,Riparian,2
8410,Riparian,Riparian,1
8411,Grassland,Developed-Roads,5
8412,Grassland,Riparian,2
8413,Grassland,Riparian,2
8414,Grassland,Riparian,2
8415,Grassland,Developed,5
8416,Grassland,Agricultural,4
8417,Grassland,Developed-High Intensity,5
8418,Grassland,Riparian,2
8419,Hardwood,Riparian,2
8420,Hardwood,Grassland,2
8421,Hardwood,Riparian,2
8422,Hardwood,Grassland,2
8423,Hardwood,Agricultural,4
8424,Hardwood,Quarries-Strip Mines-Gravel Pits-Well and Wind Pads,4
